"","EXPEDIENTE","TIPO","REGIÓN","PROVINCIA","CIUDAD","TAMAÑO","SECTOR","EMPLEADOS","ACTIVO","PATRIMONIO","VENTAS","UTILIDAD","SECTOR_PROD"
"24022",29113,"RESPONSABILIDAD LIMITADA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,10746.23,10746.23,4120,0,"MANUFACTURA"
"24023",30154,"RESPONSABILIDAD LIMITADA","SIERRA","AZUAY","CUENCA","MEDIANA","SOCIETARIO",33,3168106.62,543568.76,1427230.33,0,"MANUFACTURA"
"24024",30754,"RESPONSABILIDAD LIMITADA","SIERRA","AZUAY","CUENCA","MICROEMPRESA","SOCIETARIO",4,79208.06,60744.87,0,0,"MANUFACTURA"
"24025",31106,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","MEDIANA","SOCIETARIO",58,4829987.43,1115278,4079420.11,0,"MANUFACTURA"
"24026",31921,"RESPONSABILIDAD LIMITADA","SIERRA","AZUAY","CUENCA","PEQUEÑA","SOCIETARIO",15,0,0,93456.76,0,"MANUFACTURA"
"24027",32184,"RESPONSABILIDAD LIMITADA","SIERRA","LOJA","CATAMAYO (LA TOMA)","MEDIANA","SOCIETARIO",44,1702951.55,1343611.1,1694975.59,0,"MANUFACTURA"
"24028",32727,"RESPONSABILIDAD LIMITADA","SIERRA","AZUAY","CUENCA","PEQUEÑA","SOCIETARIO",4,41805.38,30653.88,0,0,"MANUFACTURA"
"24029",33552,"RESPONSABILIDAD LIMITADA","SIERRA","AZUAY","CUENCA","MICROEMPRESA","SOCIETARIO",4,22333.51,5149.93,60064.56,0,"MANUFACTURA"
"24030",33902,"RESPONSABILIDAD LIMITADA","SIERRA","AZUAY","CUENCA","PEQUEÑA","SOCIETARIO",3,775.65,775.65,0,0,"MANUFACTURA"
"24031",33904,"RESPONSABILIDAD LIMITADA","SIERRA","AZUAY","CUENCA","PEQUEÑA","SOCIETARIO",25,0,0,3e+05,0,"MANUFACTURA"
"24032",33973,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,800,800,0,0,"MANUFACTURA"
"24033",34399,"ANÓNIMA","COSTA","MANABI","MANTA","PEQUEÑA","SOCIETARIO",10,916.4,916.4,0,0,"MANUFACTURA"
"24034",34603,"ANÓNIMA","COSTA","MANABI","MANTA","MICROEMPRESA","SOCIETARIO",4,0,0,0,0,"MANUFACTURA"
"24035",34664,"ANÓNIMA","COSTA","MANABI","MANTA","PEQUEÑA","SOCIETARIO",12,0,41499.31,0,0,"MANUFACTURA"
"24036",35068,"RESPONSABILIDAD LIMITADA","COSTA","MANABI","MANTA","MICROEMPRESA","SOCIETARIO",4,2802.79,1421.55,0,0,"MANUFACTURA"
"24037",35519,"ANÓNIMA","COSTA","MANABI","MANTA","MICROEMPRESA","SOCIETARIO",4,320874.13,182817,0,0,"MANUFACTURA"
"24038",35895,"ANÓNIMA","COSTA","ESMERALDAS","ESMERALDAS","MICROEMPRESA","SOCIETARIO",4,0,0,0,0,"MANUFACTURA"
"24039",35962,"ANÓNIMA","COSTA","MANABI","CHONE","MICROEMPRESA","SOCIETARIO",0,200,200,0,0,"MANUFACTURA"
"24040",36082,"ANÓNIMA","SIERRA","TUNGURAHUA","AMBATO","PEQUEÑA","SOCIETARIO",4,193262.87,89339.44,0,0,"MANUFACTURA"
"24041",36089,"ANÓNIMA","SIERRA","TUNGURAHUA","AMBATO","MICROEMPRESA","SOCIETARIO",4,1,1,0,0,"MANUFACTURA"
"24042",37412,"RESPONSABILIDAD LIMITADA","SIERRA","TUNGURAHUA","AMBATO","MICROEMPRESA","SOCIETARIO",4,2518.63,2518.63,0,0,"MANUFACTURA"
"24043",37481,"RESPONSABILIDAD LIMITADA","SIERRA","TUNGURAHUA","AMBATO","MEDIANA","SOCIETARIO",29,1425173.4,848037.15,1191125.44,0,"MANUFACTURA"
"24044",37761,"RESPONSABILIDAD LIMITADA","SIERRA","BOLIVAR","GUARANDA","MICROEMPRESA","SOCIETARIO",3,131729.54,79754.68,0,0,"MANUFACTURA"
"24045",37997,"RESPONSABILIDAD LIMITADA","SIERRA","TUNGURAHUA","PATATE","MICROEMPRESA","SOCIETARIO",4,0,0,0,0,"MANUFACTURA"
"24046",38462,"ANÓNIMA","COSTA","EL ORO","MACHALA","MICROEMPRESA","SOCIETARIO",3,133953.5,50697.67,0,0,"MANUFACTURA"
"24047",39248,"RESPONSABILIDAD LIMITADA","COSTA","EL ORO","ZARUMA","PEQUEÑA","SOCIETARIO",4,0,0,0,0,"MANUFACTURA"
"24048",39945,"RESPONSABILIDAD LIMITADA","SIERRA","AZUAY","CUENCA","MICROEMPRESA","SOCIETARIO",4,16096.97,16096.97,0,0,"MANUFACTURA"
"24049",39956,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","MICROEMPRESA","SOCIETARIO",4,1000,1000,0,0,"MANUFACTURA"
"24050",40596,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,800,800,0,0,"MANUFACTURA"
"24051",41324,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",2,507.65,507.65,0,0,"MANUFACTURA"
"24052",41471,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,14087.57,12067.02,0,0,"MANUFACTURA"
"24053",41847,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",6,0,0,106029.99,0,"MANUFACTURA"
"24054",42048,"ANÓNIMA","COSTA","GUAYAS","MILAGRO","PEQUEÑA","SOCIETARIO",3,464.07,-190.95,0,0,"MANUFACTURA"
"24055",43507,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",3,5164.76,5133.96,0,0,"MANUFACTURA"
"24056",44429,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,11483.68,11483.68,0,0,"MANUFACTURA"
"24057",45225,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","MEDIANA","SOCIETARIO",26,1211209.59,620410.55,1485149.39,0,"MANUFACTURA"
"24058",45270,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","MEDIANA","SOCIETARIO",18,773236.05,251720.32,1078455.85,0,"MANUFACTURA"
"24059",46925,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,55724.84,55724.84,0,0,"MANUFACTURA"
"24060",50328,"RESPONSABILIDAD LIMITADA","SIERRA","SANTO DOMINGO DE LOS TSACHILAS","SANTO DOMINGO DE LOS COLORADOS","MICROEMPRESA","SOCIETARIO",5,0,0,0,0,"MANUFACTURA"
"24061",50753,"RESPONSABILIDAD LIMITADA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,530.85,530.85,0,0,"MANUFACTURA"
"24062",53082,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",4,0,0,153419.83,0,"MANUFACTURA"
"24063",53428,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",4,15364.95,15364.95,274475.39,0,"MANUFACTURA"
"24064",54641,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",6,0,0,0,0,"MANUFACTURA"
"24065",56263,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,490407.32,800,0,0,"MANUFACTURA"
"24066",56581,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,820.02,819.28,0,0,"MANUFACTURA"
"24067",56937,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,800,800,0,0,"MANUFACTURA"
"24068",59222,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",6,806.85,800,346,0,"MANUFACTURA"
"24069",59435,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,12500,1000,0,0,"MANUFACTURA"
"24070",59586,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","GRANDE","MERCADO DE VALORES",94,12009638.05,5277584.21,12544675.51,0,"MANUFACTURA"
"24071",59607,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",7,174802.42,174802.42,0,0,"MANUFACTURA"
"24072",60129,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","MICROEMPRESA","SOCIETARIO",4,1,0,0,0,"MANUFACTURA"
"24073",60568,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","GRANDE","SOCIETARIO",99,4573416.87,2168506.96,5294788.09,0,"MANUFACTURA"
"24074",60705,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","MICROEMPRESA","SOCIETARIO",4,39970,400,0,0,"MANUFACTURA"
"24075",61256,"RESPONSABILIDAD LIMITADA","COSTA","EL ORO","MACHALA","MICROEMPRESA","SOCIETARIO",4,59193.14,34265.74,720.69,0,"MANUFACTURA"
"24076",61285,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",6,28439.8,1910.37,24403.07,0,"MANUFACTURA"
"24077",61478,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",6,0,0,0,0,"MANUFACTURA"
"24078",61557,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","MICROEMPRESA","SOCIETARIO",6,0,0,0,0,"MANUFACTURA"
"24079",61823,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",5,0,0,0,0,"MANUFACTURA"
"24080",61866,"ANÓNIMA","SIERRA","LOJA","ZAPOTILLO","MICROEMPRESA","SOCIETARIO",8,0,0,0,0,"MANUFACTURA"
"24081",62172,"ANÓNIMA","COSTA","GUAYAS","MILAGRO","MICROEMPRESA","SOCIETARIO",4,800,800,0,0,"MANUFACTURA"
"24082",62486,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,61013.2,19343.27,0,0,"MANUFACTURA"
"24083",62764,"SUCURSAL EXTRANJERA","SIERRA","PICHINCHA","QUITO","MICROEMPRESA","SOCIETARIO",2,0,0,0,0,"MANUFACTURA"
"24084",62791,"ANÓNIMA","COSTA","MANABI","MANTA","MEDIANA","SOCIETARIO",7,1841693.27,60186.67,1601128.63,0,"MANUFACTURA"
"24085",63343,"SUCURSAL EXTRANJERA","SIERRA","PICHINCHA","QUITO","MICROEMPRESA","SOCIETARIO",3,5000,5000,0,0,"MANUFACTURA"
"24086",63945,"ANÓNIMA","COSTA","MANABI","MANTA","MICROEMPRESA","SOCIETARIO",6,0,0,0,0,"MANUFACTURA"
"24087",64060,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",6,51833.11,-9453.17,0,0,"MANUFACTURA"
"24088",64883,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,1000,874.47,0,0,"MANUFACTURA"
"24089",66217,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",18,126266.35,12113.9,0,0,"MANUFACTURA"
"24090",66775,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,1096.19,1096.19,0,0,"MANUFACTURA"
"24091",67279,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MEDIANA","SOCIETARIO",71,800,800,0,0,"MANUFACTURA"
"24092",67883,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",4,1400,1400,0,0,"MANUFACTURA"
"24093",67982,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,4272.53,3651.7,0,0,"MANUFACTURA"
"24094",68560,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,800,800,0,0,"MANUFACTURA"
"24095",70348,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,30316.78,29833.25,0,0,"MANUFACTURA"
"24096",71192,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,209060.11,202281.94,0,0,"MANUFACTURA"
"24097",71714,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MEDIANA","SOCIETARIO",4,478549.01,172257.87,0,0,"MANUFACTURA"
"24098",71786,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,0,0,0,0,"MANUFACTURA"
"24099",72765,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","GRANDE","SOCIETARIO",65,6286096.58,4670686.45,6689468.27,0,"MANUFACTURA"
"24100",73986,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,200913.94,25832.9,0,0,"MANUFACTURA"
"24101",74410,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MEDIANA","MERCADO DE VALORES",43,6515087.08,1630701.26,4772336.77,0,"MANUFACTURA"
"24102",74789,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",3,56242.57,53773.9,0,0,"MANUFACTURA"
"24103",75326,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,343573.15,343573.15,0,0,"MANUFACTURA"
"24104",75396,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",7,7357.73,1000,0,0,"MANUFACTURA"
"24105",75632,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","GRANDE","SOCIETARIO",232,6716167.48,3092035.48,11677137.5,0,"MANUFACTURA"
"24106",75688,"ANÓNIMA","COSTA","GUAYAS","SAMBORONDÓN","PEQUEÑA","SOCIETARIO",2,12037.33,12037.33,0,0,"MANUFACTURA"
"24107",75795,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",15,633940.35,494189.45,835717.84,0,"MANUFACTURA"
"24108",76226,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",6,48480.46,16818.58,23400.24,0,"MANUFACTURA"
"24109",76375,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,5000.1,4635,0,0,"MANUFACTURA"
"24110",76771,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,2667.6,2667.6,0,0,"MANUFACTURA"
"24111",77644,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,337880.48,62165.5,0,0,"MANUFACTURA"
"24112",77679,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","GRANDE","SOCIETARIO",111,9374151.87,1116521.17,7848259.03,0,"MANUFACTURA"
"24113",78913,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,166976.55,1800,0,0,"MANUFACTURA"
"24114",79489,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",4,164842.68,151956.44,0,0,"MANUFACTURA"
"24115",79971,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",2,256036.78,800,0,0,"MANUFACTURA"
"24116",80802,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","GRANDE","MERCADO DE VALORES",159,12794532.44,1522300.62,10515203.37,0,"MANUFACTURA"
"24117",81202,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,67268.52,2809.9,0,0,"MANUFACTURA"
"24118",82166,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",6,163201.79,29990.25,0,0,"MANUFACTURA"
"24119",83695,"ANÓNIMA","COSTA","GUAYAS","SAMBORONDÓN","MICROEMPRESA","SOCIETARIO",4,19412.26,19412.26,0,0,"MANUFACTURA"
"24120",83929,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,8312.08,800,0,0,"MANUFACTURA"
"24121",84499,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",0,181140.28,25857.31,77157.9,0,"MANUFACTURA"
"24122",86123,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",11,0,0,166846.6,0,"MANUFACTURA"
"24123",87199,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",11,238493.39,6459.11,330397.3,0,"MANUFACTURA"
"24124",87218,"RESPONSABILIDAD LIMITADA","SIERRA","IMBABURA","IBARRA","MEDIANA","SOCIETARIO",98,2272129.06,660959.37,3190876.49,0,"MANUFACTURA"
"24125",87693,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",10,289724.11,23101.68,145115.06,0,"MANUFACTURA"
"24126",87959,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",10,252700.02,48102.41,0,0,"MANUFACTURA"
"24127",88984,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",4,317000.01,126181.56,527742.96,0,"MANUFACTURA"
"24128",89783,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","MICROEMPRESA","SOCIETARIO",7,800,800,0,0,"MANUFACTURA"
"24129",89833,"ANÓNIMA","SIERRA","IMBABURA","IBARRA","PEQUEÑA","SOCIETARIO",0,27679.12,27679.12,0,0,"MANUFACTURA"
"24130",90123,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","MICROEMPRESA","SOCIETARIO",3,1840.11,1811.33,0,0,"MANUFACTURA"
"24131",90626,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","MEDIANA","SOCIETARIO",7,1498379.63,132653.29,1344634.69,0,"MANUFACTURA"
"24132",91590,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",8,188630.97,36389.25,0,0,"MANUFACTURA"
"24133",91654,"ANÓNIMA","COSTA","MANABI","MONTECRISTI","MEDIANA","SOCIETARIO",24,2848878.71,1054091.34,1493337.15,0,"MANUFACTURA"
"24134",91693,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","MICROEMPRESA","SOCIETARIO",5,176019.66,22132.02,0,0,"MANUFACTURA"
"24135",91882,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","MICROEMPRESA","SOCIETARIO",3,64358.65,64358.65,0,0,"MANUFACTURA"
"24136",93197,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","MEDIANA","SOCIETARIO",4,400,400,0,0,"MANUFACTURA"
"24137",93608,"ANÓNIMA","SIERRA","PICHINCHA","SANGOLQUÍ","PEQUEÑA","SOCIETARIO",6,617938.58,532265.57,0,0,"MANUFACTURA"
"24138",93772,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","MICROEMPRESA","SOCIETARIO",3,6091.74,6091.74,0,0,"MANUFACTURA"
"24139",94931,"RESPONSABILIDAD LIMITADA","SIERRA","PICHINCHA","QUITO","PEQUEÑA","SOCIETARIO",4,379308.66,166143.3,274007.61,0,"MANUFACTURA"
"24140",95916,"ANÓNIMA","COSTA","MANABI","PORTOVIEJO","MICROEMPRESA","SOCIETARIO",4,57363.17,-3001.86,0,0,"MANUFACTURA"
"24141",96266,"ANÓNIMA","COSTA","MANABI","PORTOVIEJO","MICROEMPRESA","SOCIETARIO",4,214804.28,44007.51,0,0,"MANUFACTURA"
"24142",96389,"ANÓNIMA","COSTA","MANABI","MANTA","MICROEMPRESA","SOCIETARIO",4,38869.62,1009.11,39030.09,0,"MANUFACTURA"
"24143",96486,"ANÓNIMA","COSTA","MANABI","MANTA","PEQUEÑA","SOCIETARIO",4,4942.29,-30023.37,0,0,"MANUFACTURA"
"24144",96557,"RESPONSABILIDAD LIMITADA","SIERRA","TUNGURAHUA","AMBATO","MEDIANA","SOCIETARIO",46,2549586.19,868453.24,2709006.47,0,"MANUFACTURA"
"24145",97281,"ANÓNIMA","COSTA","EL ORO","MACHALA","MICROEMPRESA","SOCIETARIO",3,400,400,0,0,"MANUFACTURA"
"24146",97675,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,12500,12500,0,0,"MANUFACTURA"
"24147",97677,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",11,991828.97,345015.24,0,0,"MANUFACTURA"
"24148",98140,"ANÓNIMA","SIERRA","PICHINCHA","QUITO","MICROEMPRESA","SOCIETARIO",4,7948.94,2610.87,0,0,"MANUFACTURA"
"24149",98145,"ANÓNIMA","SIERRA","AZUAY","CUENCA","PEQUEÑA","SOCIETARIO",5,72086.47,974.56,121321.79,0,"MANUFACTURA"
"24150",98288,"ANÓNIMA","COSTA","EL ORO","MACHALA","MICROEMPRESA","SOCIETARIO",6,804.8,800,0,0,"MANUFACTURA"
"24151",98339,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",2,74868.02,37908.02,0,0,"MANUFACTURA"
"24152",98384,"ANÓNIMA","COSTA","MANABI","MANTA","MICROEMPRESA","SOCIETARIO",4,2801000,1000,0,0,"MANUFACTURA"
"24153",98720,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",3,0,0,50368.03,0,"MANUFACTURA"
"24154",99158,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",2,64778.74,64732.78,0,0,"MANUFACTURA"
"24155",99824,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,19958.72,3125.06,18732.53,0,"MANUFACTURA"
"24156",102556,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,11326.64,1034.04,0,0,"MANUFACTURA"
"24157",102579,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",4,170987.54,170987.54,0,0,"MANUFACTURA"
"24158",102860,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,610,610,0,0,"MANUFACTURA"
"24159",103074,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,800,800,0,0,"MANUFACTURA"
"24160",104264,"RESPONSABILIDAD LIMITADA","COSTA","GUAYAS","SAN JACINTO DE YAGUACHI","PEQUEÑA","SOCIETARIO",2,158243.31,138655.35,0,0,"MANUFACTURA"
"24161",104664,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",19,800,800,0,0,"MANUFACTURA"
"24162",104728,"ANÓNIMA","COSTA","GUAYAS","ELOY ALFARO (DURAN)","MICROEMPRESA","SOCIETARIO",3,37957.37,3898.76,52823.12,0,"MANUFACTURA"
"24163",104894,"RESPONSABILIDAD LIMITADA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,3180,3180,0,0,"MANUFACTURA"
"24164",104937,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",2,800,800,0,0,"MANUFACTURA"
"24165",105390,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,800,800,0,0,"MANUFACTURA"
"24166",105531,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,1155.42,739.2,0,0,"MANUFACTURA"
"24167",106033,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,13700.91,13574.53,0,0,"MANUFACTURA"
"24168",106714,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,4208.95,1160.58,0,0,"MANUFACTURA"
"24169",106913,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,183452.81,178665.84,0,0,"MANUFACTURA"
"24170",107186,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",6,800,800,0,0,"MANUFACTURA"
"24171",108027,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,1100,1100,0,0,"MANUFACTURA"
"24172",109402,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MEDIANA","SOCIETARIO",11,938450.06,673521.61,746408.2,0,"MANUFACTURA"
"24173",109613,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",5,800,800,0,0,"MANUFACTURA"
"24174",109656,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,10000,10000,0,0,"MANUFACTURA"
"24175",109921,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",2,2640,2000,0,0,"MANUFACTURA"
"24176",110406,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MEDIANA","SOCIETARIO",41,0,0,1e+06,0,"MANUFACTURA"
"24177",110663,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,27800,800,0,0,"MANUFACTURA"
"24178",110751,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,4209.34,3209.34,250,0,"MANUFACTURA"
"24179",111285,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,118863.1,800,0,0,"MANUFACTURA"
"24180",111493,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,7125,800,30,0,"MANUFACTURA"
"24181",111776,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",4,800,800,50000,0,"MANUFACTURA"
"24182",112006,"ANÓNIMA","SIERRA","CARCHI","TULCÁN","MICROEMPRESA","SOCIETARIO",3,0,0,1646.62,0,"MANUFACTURA"
"24183",112285,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","PEQUEÑA","SOCIETARIO",0,11088.9,11088.9,0,0,"MANUFACTURA"
"24184",113521,"ANÓNIMA","COSTA","GUAYAS","GUAYAQUIL","MICROEMPRESA","SOCIETARIO",5,25885.89,17232.41,22892.96,0,"MANUFACTURA"
"24185",114331,"ANÓNIMA","COSTA","GUAYAS","ELOY ALFARO (DURAN)","MICROEMPRESA","SOCIETARIO",4,800,800,0,0,"MANUFACTURA"
"24186",114673,"ANÓNIMA","COSTA","MANABI","CHONE","MICROEMPRESA","SOCIETARIO",5,800,800,0,0,"MANUFACTURA"
